age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_50K
43,Private,150519,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,1
29,Private,412435,HS_grad,9,Married_civ_spouse,Exec_managerial,Wife,White,Female,0,0,40,Outlying_US(Guam_USVI_etc),0
58,Private,103540,7th_8th,4,Married_civ_spouse,Transport_moving,Husband,Black,Male,0,0,40,United_States,0
69,Private,71489,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,25,United_States,0
64,Self_emp_inc,165667,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,White,Male,7688,0,60,Canada,1
52,Local_gov,136175,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,35,United_States,0
47,Private,244025,HS_grad,9,Never_married,Machine_op_inspct,Unmarried,Amer_Indian_Eskimo,Male,0,0,56,Puerto_Rico,0
47,Local_gov,165822,Some_college,10,Divorced,Transport_moving,Unmarried,White,Male,0,0,40,United_States,0
28,Private,47783,Some_college,10,Divorced,Other_service,Not_in_family,White,Female,0,0,30,United_States,0
35,Private,386726,Bachelors,13,Married_civ_spouse,Exec_managerial,Wife,White,Female,0,0,40,United_States,0
38,Private,278403,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,48,United_States,0
32,Local_gov,223267,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,0
34,Private,204991,Some_college,10,Divorced,Exec_managerial,Own_child,White,Male,0,0,44,United_States,0
37,Local_gov,365430,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,Canada,1
34,Private,182918,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,7298,0,46,United_States,1
46,Federal_gov,119890,Assoc_voc,11,Separated,Tech_support,Not_in_family,Other,Female,0,0,30,United_States,0
35,State_gov,167482,HS_grad,9,Never_married,Protective_serv,Own_child,White,Male,0,1980,40,United_States,0
42,Private,255847,7th_8th,4,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,Mexico,0
44,Self_emp_inc,171615,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,55,United_States,1
34,Private,169605,10th,6,Separated,Other_service,Unmarried,White,Female,0,0,36,United_States,0
33,Private,169496,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,0
43,Private,76460,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,0
31,Private,286406,HS_grad,9,Never_married,Exec_managerial,Not_in_family,White,Male,3325,0,40,United_States,0
35,Private,110538,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,0,0,55,United_States,0
38,State_gov,54911,Some_college,10,Divorced,Tech_support,Unmarried,White,Female,0,0,10,United_States,0
23,Private,82393,9th,5,Never_married,Other_service,Own_child,Asian_Pac_Islander,Male,0,0,20,Philippines,0
19,Private,574271,Some_college,10,Never_married,Sales,Own_child,White,Male,0,0,35,United_States,0
45,Federal_gov,391585,Bachelors,13,Married_civ_spouse,Protective_serv,Husband,White,Male,7688,0,50,United_States,1
18,Private,192409,12th,8,Never_married,Other_service,Own_child,White,Female,0,0,25,United_States,0
17,?,86786,10th,6,Never_married,?,Own_child,White,Female,0,0,40,United_States,0
45,Private,81132,Some_college,10,Married_civ_spouse,Craft_repair,Other_relative,Asian_Pac_Islander,Male,0,0,40,Philippines,0
18,State_gov,30687,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,0,0,10,United_States,0
38,Private,216572,HS_grad,9,Separated,Priv_house_serv,Unmarried,Black,Female,0,0,40,United_States,0
49,Self_emp_inc,158685,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,2377,40,United_States,1
72,Private,98035,7th_8th,4,Married_civ_spouse,Other_service,Husband,White,Male,0,0,20,United_States,0
56,Private,357118,Masters,14,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,0,40,United_States,1
57,Private,222477,Some_college,10,Married_civ_spouse,Prof_specialty,Wife,White,Female,15024,0,8,United_States,1
24,Private,67804,HS_grad,9,Never_married,Other_service,Own_child,Black,Male,0,0,40,United_States,0
27,Private,133770,Bachelors,13,Never_married,Prof_specialty,Not_in_family,Asian_Pac_Islander,Male,2202,0,52,Philippines,0
22,Local_gov,273989,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,40,United_States,0
42,Private,174112,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,0
19,?,497414,7th_8th,4,Never_married,?,Not_in_family,White,Female,0,0,35,Mexico,0
33,Private,177083,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,40,Canada,0
58,Private,110213,HS_grad,9,Widowed,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,1
25,Local_gov,335005,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,35,Italy,0
26,Self_emp_not_inc,284343,Assoc_acdm,12,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,0
33,Private,198103,HS_grad,9,Never_married,Craft_repair,Own_child,White,Male,0,0,40,United_States,0
23,Private,172232,HS_grad,9,Never_married,Tech_support,Own_child,White,Male,0,0,50,United_States,0
23,Private,76432,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,0
34,Private,248584,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,0,0,55,United_States,0
49,Private,107425,Masters,14,Never_married,Sales,Not_in_family,White,Female,0,0,35,United_States,0
30,Private,235738,HS_grad,9,Divorced,Other_service,Unmarried,White,Female,0,0,40,United_States,0
41,State_gov,187322,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,40,United_States,0
38,Private,208109,Bachelors,13,Divorced,Exec_managerial,Unmarried,White,Male,0,0,50,United_States,0
35,Private,125933,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,50,United_States,1
33,Private,167771,Some_college,10,Separated,Other_service,Not_in_family,White,Female,0,0,30,United_States,0
33,Federal_gov,122220,Some_college,10,Married_civ_spouse,Exec_managerial,Wife,Black,Female,0,0,40,United_States,1
24,Private,109307,HS_grad,9,Never_married,Sales,Own_child,White,Male,0,0,45,United_States,0
37,Private,305259,Assoc_acdm,12,Divorced,Exec_managerial,Not_in_family,White,Female,0,0,48,United_States,0
46,Private,186172,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,3103,0,40,United_States,1
27,Private,256764,Assoc_acdm,12,Never_married,Sales,Not_in_family,White,Male,0,0,40,United_States,0
31,Private,198069,HS_grad,9,Never_married,Other_service,Own_child,White,Male,0,0,24,United_States,0
39,Self_emp_inc,329980,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,2415,60,United_States,1
51,State_gov,82504,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,0
45,Private,169180,Some_college,10,Widowed,Other_service,Unmarried,White,Female,0,0,45,United_States,0
34,Private,90705,Some_college,10,Married_civ_spouse,Tech_support,Husband,White,Male,0,1485,40,United_States,0
26,Self_emp_not_inc,384276,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,0
38,Private,320305,7th_8th,4,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,0
58,Private,110844,Masters,14,Widowed,Sales,Not_in_family,White,Female,0,0,27,United_States,0
44,Private,227466,Some_college,10,Married_civ_spouse,Transport_moving,Husband,Black,Male,0,0,40,United_States,1
34,?,190027,HS_grad,9,Never_married,?,Unmarried,Black,Female,0,0,40,United_States,0
56,Local_gov,129762,Some_college,10,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,35,United_States,0
42,Private,149546,Some_college,10,Divorced,Craft_repair,Unmarried,White,Male,0,0,30,United_States,0
61,?,71467,HS_grad,9,Married_civ_spouse,?,Husband,White,Male,3103,0,40,United_States,1
66,?,182378,7th_8th,4,Married_civ_spouse,?,Husband,White,Male,0,0,30,United_States,0
29,Private,66473,Some_college,10,Never_married,Farming_fishing,Unmarried,White,Male,0,0,50,United_States,0
28,Private,349751,Bachelors,13,Never_married,Exec_managerial,Not_in_family,Black,Male,2174,0,50,United_States,0
48,Private,70584,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,0
71,Private,138145,9th,5,Married_civ_spouse,Other_service,Husband,White,Male,0,0,40,United_States,0
45,State_gov,226452,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,0,0,40,United_States,0
43,Private,198330,Masters,14,Widowed,Prof_specialty,Unmarried,Black,Female,0,0,37,United_States,0
39,Private,101782,HS_grad,9,Divorced,Sales,Not_in_family,White,Female,0,0,40,United_States,0
51,Private,122109,Bachelors,13,Divorced,Exec_managerial,Unmarried,White,Female,0,0,50,United_States,0
75,?,27663,7th_8th,4,Separated,?,Not_in_family,White,Male,0,0,50,United_States,0
35,Private,242094,HS_grad,9,Married_civ_spouse,Other_service,Other_relative,Black,Male,0,0,40,United_States,0
53,Private,290640,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,0,0,50,Germany,1
54,Self_emp_inc,357596,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,7298,0,55,United_States,1
60,Self_emp_not_inc,89884,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,0
38,Private,174571,10th,6,Married_civ_spouse,Craft_repair,Husband,Black,Male,0,0,45,United_States,0
24,Private,72310,Some_college,10,Never_married,Sales,Own_child,White,Male,0,0,43,United_States,0
35,Private,36214,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,4386,0,47,United_States,1
18,Private,163067,Some_college,10,Never_married,Protective_serv,Own_child,White,Female,0,0,40,United_States,0
32,Private,242323,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,0,0,40,United_States,0
73,Self_emp_not_inc,143833,12th,8,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,18,United_States,0
31,Self_emp_not_inc,206609,10th,6,Never_married,Transport_moving,Not_in_family,White,Male,0,2205,60,United_States,0
43,?,214541,HS_grad,9,Married_civ_spouse,?,Husband,White,Male,0,0,35,United_States,0
50,Local_gov,173224,Masters,14,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,0,40,United_States,0
20,Private,50648,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,35,United_States,0
32,Private,178109,Bachelors,13,Never_married,Craft_repair,Not_in_family,White,Male,0,0,36,United_States,0
23,Private,246965,Assoc_acdm,12,Never_married,Adm_clerical,Not_in_family,White,Male,0,0,12,United_States,0
48,Self_emp_not_inc,90042,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,49,United_States,0
40,?,180362,Bachelors,13,Never_married,?,Own_child,White,Female,0,0,40,United_States,0
51,Self_emp_inc,182211,Some_college,10,Divorced,Sales,Own_child,White,Female,0,0,70,United_States,0
22,Private,34747,HS_grad,9,Never_married,Other_service,Own_child,White,Female,0,0,35,United_States,0
77,?,331863,Some_college,10,Separated,?,Not_in_family,White,Male,0,0,2,United_States,0
32,?,42894,11th,7,Married_civ_spouse,?,Wife,White,Female,0,0,15,United_States,0
55,Private,35551,HS_grad,9,Divorced,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,0
52,Federal_gov,202452,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,43,United_States,0
39,Self_emp_not_inc,65738,Some_college,10,Married_civ_spouse,Other_service,Wife,White,Female,0,0,15,United_States,1
38,Private,349198,Assoc_acdm,12,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,21,United_States,1
31,Private,340880,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,60,United_States,1
33,Private,213226,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,60,United_States,0
37,Self_emp_not_inc,188563,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,4386,0,50,United_States,1
29,Private,109404,Bachelors,13,Never_married,Sales,Not_in_family,White,Male,0,0,50,United_States,0
34,Private,184147,HS_grad,9,Separated,Sales,Unmarried,Black,Female,0,0,20,United_States,0
41,Federal_gov,219155,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,India,1
43,Private,187702,Some_college,10,Never_married,Other_service,Not_in_family,White,Male,2174,0,45,United_States,0
31,Private,201122,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
32,Private,123291,12th,8,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,0
53,Private,196328,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,Black,Male,0,0,40,United_States,0
29,Private,136017,10th,6,Never_married,Craft_repair,Not_in_family,White,Male,0,0,48,United_States,0
51,Self_emp_inc,183173,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,70,United_States,1
35,Private,40135,Some_college,10,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,2042,40,United_States,0
30,Federal_gov,319280,Some_college,10,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,0
37,Private,189382,Assoc_voc,11,Never_married,Adm_clerical,Own_child,White,Female,0,0,38,United_States,0
71,Private,212806,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,36,United_States,0
57,Private,36990,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,Black,Male,0,0,52,United_States,0
28,Private,183151,11th,7,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,7688,0,40,United_States,1
57,Self_emp_not_inc,115422,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,3137,0,40,United_States,0
33,Private,73054,HS_grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United_States,0
60,Private,224097,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,0
37,Private,143582,Assoc_voc,11,Never_married,Adm_clerical,Not_in_family,Other,Female,4101,0,35,United_States,0
35,Private,272476,Assoc_acdm,12,Married_civ_spouse,Other_service,Wife,White,Female,0,0,35,United_States,1
33,Private,123031,HS_grad,9,Married_spouse_absent,Adm_clerical,Unmarried,Amer_Indian_Eskimo,Male,0,0,40,United_States,0
28,Private,352451,7th_8th,4,Separated,Machine_op_inspct,Unmarried,Black,Female,0,0,40,United_States,0
22,Private,198270,HS_grad,9,Married_civ_spouse,Sales,Other_relative,White,Female,0,0,38,United_States,0
51,Private,166461,11th,7,Divorced,Machine_op_inspct,Unmarried,Black,Female,5455,0,40,United_States,0
39,Self_emp_not_inc,160808,Some_college,10,Married_civ_spouse,Other_service,Husband,Black,Male,0,0,40,United_States,0
65,Private,386672,Assoc_voc,11,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,15,United_States,0
27,State_gov,136077,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,40,United_States,0
26,Private,150361,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,0
38,Private,22245,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,60,United_States,1
46,Private,165138,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,45,United_States,1
39,Self_emp_not_inc,246900,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,60,United_States,0
33,Local_gov,203051,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Male,0,0,46,United_States,0
28,Private,202222,Bachelors,13,Never_married,Sales,Not_in_family,White,Male,0,0,40,United_States,0
17,Private,209949,11th,7,Never_married,Sales,Own_child,White,Female,0,1602,12,United_States,0
23,Private,240160,Assoc_acdm,12,Never_married,Prof_specialty,Own_child,White,Male,0,0,40,United_States,0
53,Local_gov,131258,Prof_school,15,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,50,United_States,1
20,Private,391679,HS_grad,9,Never_married,Sales,Other_relative,White,Male,0,0,60,United_States,0
46,?,202560,HS_grad,9,Married_civ_spouse,?,Wife,White,Female,0,0,40,United_States,1
24,Private,117789,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Female,0,0,40,United_States,0
38,Private,243872,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,70,United_States,1
35,Private,166549,12th,8,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,0
60,Private,334984,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,0,2231,40,United_States,1
35,Local_gov,184117,Masters,14,Never_married,Prof_specialty,Own_child,White,Female,0,0,25,United_States,0
33,Private,283602,5th_6th,3,Married_civ_spouse,Other_service,Husband,White,Male,0,0,59,Mexico,0
53,Private,88842,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,99999,0,40,United_States,1
45,Private,192323,Assoc_acdm,12,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,66,Yugoslavia,0
28,Private,291374,HS_grad,9,Never_married,Adm_clerical,Unmarried,Black,Female,0,0,40,United_States,0
48,Local_gov,116601,Masters,14,Divorced,Prof_specialty,Unmarried,Asian_Pac_Islander,Female,0,0,50,Nicaragua,0
38,Self_emp_inc,282951,Some_college,10,Divorced,Prof_specialty,Not_in_family,White,Male,0,0,40,United_States,0
50,Self_emp_inc,194514,Masters,14,Never_married,Prof_specialty,Not_in_family,Black,Male,0,0,50,Trinadad_Tobago,0
18,Private,56613,Some_college,10,Never_married,Machine_op_inspct,Own_child,White,Female,0,0,20,United_States,0
33,Private,207937,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,0,1092,40,United_States,0
47,Private,199058,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,60,United_States,1
17,Private,194717,11th,7,Never_married,Prof_specialty,Own_child,White,Female,0,0,15,United_States,0
56,Private,247119,7th_8th,4,Widowed,Machine_op_inspct,Unmarried,Other,Female,0,0,40,Dominican_Republic,0
40,Self_emp_not_inc,57233,Assoc_voc,11,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
41,Local_gov,210259,Masters,14,Never_married,Prof_specialty,Not_in_family,Black,Female,0,0,40,United_States,0
33,Private,149184,HS_grad,9,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,60,United_States,1
21,State_gov,194096,Some_college,10,Never_married,Other_service,Own_child,White,Female,0,0,10,United_States,0
20,Private,146538,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,0
